"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02196V02652","State","UNIT","VALUE"
"VSQ04C11","Births registered that were first births","19842","1984Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19843","1984Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19844","1984Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19851","1985Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19852","1985Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19853","1985Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19854","1985Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19861","1986Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19862","1986Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19863","1986Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19864","1986Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19871","1987Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19872","1987Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19873","1987Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19874","1987Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19881","1988Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19882","1988Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19883","1988Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19884","1988Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19891","1989Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19892","1989Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19893","1989Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19894","1989Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19901","1990Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19902","1990Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19903","1990Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19904","1990Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19911","1991Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19912","1991Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19913","1991Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19914","1991Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19921","1992Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19922","1992Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19923","1992Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19924","1992Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19931","1993Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19932","1993Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19933","1993Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19934","1993Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19941","1994Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19942","1994Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19943","1994Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19944","1994Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19951","1995Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19952","1995Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19953","1995Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19954","1995Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19961","1996Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19962","1996Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19963","1996Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19964","1996Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19971","1997Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19972","1997Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19973","1997Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19974","1997Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19981","1998Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19982","1998Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19983","1998Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19984","1998Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","19991","1999Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","19992","1999Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","19993","1999Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","19994","1999Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20001","2000Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20002","2000Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20003","2000Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20004","2000Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20011","2001Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20012","2001Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20013","2001Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20014","2001Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20021","2002Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20022","2002Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20023","2002Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20024","2002Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20031","2003Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20032","2003Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20033","2003Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20034","2003Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20041","2004Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20042","2004Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20043","2004Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20044","2004Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20051","2005Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20052","2005Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20053","2005Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20054","2005Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20061","2006Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20062","2006Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20063","2006Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20064","2006Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20071","2007Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20072","2007Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20073","2007Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20074","2007Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20081","2008Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20082","2008Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20083","2008Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20084","2008Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20091","2009Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20092","2009Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20093","2009Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20094","2009Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20101","2010Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20102","2010Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20103","2010Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20104","2010Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20111","2011Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20112","2011Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20113","2011Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20114","2011Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20121","2012Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20122","2012Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20123","2012Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20124","2012Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20131","2013Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20132","2013Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20133","2013Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20134","2013Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20141","2014Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20142","2014Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20143","2014Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20144","2014Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20151","2015Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20152","2015Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20153","2015Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20154","2015Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20161","2016Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20162","2016Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20163","2016Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20164","2016Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20171","2017Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20172","2017Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20173","2017Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20174","2017Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20181","2018Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20182","2018Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20183","2018Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20184","2018Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20191","2019Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20192","2019Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20193","2019Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20194","2019Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20201","2020Q1","-","State","Number",""
"VSQ04C11","Births registered that were first births","20202","2020Q2","-","State","Number",""
"VSQ04C11","Births registered that were first births","20203","2020Q3","-","State","Number",""
"VSQ04C11","Births registered that were first births","20204","2020Q4","-","State","Number",""
"VSQ04C11","Births registered that were first births","20211","2021Q1","-","State","Number",""
